Price,Close,High,Low,Open,Volume
Ticker,EWZ,EWZ,EWZ,EWZ,EWZ
Date,,,,,
2020-04-15,17.52692985534668,17.79153925604826,17.241429714523758,17.366771498917643,24076400
2020-04-16,17.18572235107422,17.65923516707471,17.07430772709376,17.652271587055044,19866900
2020-04-17,17.568710327148438,17.721906434492073,17.150904814287703,17.673161373321843,23776900
2020-04-20,17.352846145629883,17.575675417457035,16.94896775840136,17.00467507635815,22623300
2020-04-21,16.781843185424805,17.02556316151161,16.607757677958087,16.75398886670996,20317900
2020-04-22,17.380695343017578,17.53389143005236,17.136976710311213,17.143940289555243,21411100
2020-04-23,16.712207794189453,17.492111408978417,16.62864617082505,17.366769638015285,23384500
2020-04-24,15.430940628051758,16.14120987952808,14.727634956864472,16.099429725960984,44240400
2020-04-27,16.085500717163086,16.322257107118613,15.765182701507438,16.001939091462965,20660500
2020-04-28,17.102161407470703,17.213576035936274,16.63561215270845,16.87933215053956,27961500
2020-04-29,18.056150436401367,18.111857749950794,17.352844772735406,17.37373551337911,24234000
2020-04-30,17.17875862121582,17.561746221787217,17.053416838289305,17.422478607109923,23441100
2020-05-01,16.41974639892578,16.76791744328652,16.273515197814493,16.57294118030434,16593600
2020-05-04,16.628650665283203,16.635614246459628,16.127284774086444,16.259590160103883,24726900
2020-05-05,16.489381790161133,17.09519869725571,16.384930736679365,16.747027633538348,21735600
2020-05-06,16.134244918823242,16.419745045411297,15.953195831299864,16.34314699695259,22066900
2020-05-07,15.618950843811035,16.099427182510077,15.45182892777809,15.841780065188294,29147600
2020-05-08,16.308330535888672,16.36403784564077,15.911415787884112,15.946232358416534,22081500
2020-05-11,15.786075592041016,16.245661275628112,15.751259018016937,16.14121022538871,24706400
2020-05-12,15.396122932434082,16.23869616347921,15.36826861330844,16.15513586243636,28110100
2020-05-13,15.333452224731445,15.6885868288002,15.124548813308442,15.639841769751229,28730900
2020-05-14,15.758221626281738,15.786075948663989,14.706746191528449,14.971355613323864,47429500
2020-05-15,15.493610382080078,16.03675765114257,15.389159341766879,15.73036678181242,34955800
2020-05-18,16.510271072387695,16.600796292006454,16.085503281191162,16.252625231063647,31474800
2020-05-19,16.308330535888672,16.75398901390544,16.28047621692911,16.531159774897056,32020600
2020-05-20,16.572940826416016,16.85844097044206,16.447600368782982,16.65650245967181,25495700
2020-05-21,17.2692813873291,17.394623162148207,16.99770842733236,17.025562745366376,30696500
2020-05-22,17.171791076660156,17.324985815885935,16.91414531850013,17.11608377801744,25859300
2020-05-26,18.51573371887207,18.884795453675878,18.44609925386817,18.829088147306148,53136400
2020-05-27,19.358306884765625,19.3791976227072,18.7315993563548,19.07280677373217,37363800
2020-05-28,18.75248908996582,19.246891241268443,18.696781786605428,19.163330950311295,34560900
2020-05-29,18.93353843688965,19.037989466208476,18.251122300461738,18.57144029562862,35863100
2020-06-01,19.14940643310547,19.281711794893702,18.884797037696064,18.96835734017606,26482400
2020-06-02,20.2635555267334,20.27051910716538,19.55328626067699,19.657737310822423,38191800
2020-06-03,21.161836624145508,21.54482558745048,20.973825260953927,21.342885734916862,48952000
2020-06-04,21.120052337646484,21.384661707374164,20.806697913341534,21.085235769686793,33018600
2020-06-05,21.934772491455078,22.61022506582196,21.892992344310475,22.457028979346866,45397800
2020-06-08,23.167299270629883,23.22300525080749,22.15760281269608,22.296871747641084,35785200
2020-06-09,22.86090850830078,22.99321252839341,22.324724864240366,22.39435799979778,33089300
2020-06-10,22.129751205444336,23.062848346481772,22.011373001794,23.034996682819582,50420100
2020-06-11,20.395858764648438,21.238431986255108,19.97805327961329,20.89026097008699,53591700
2020-06-12,21.161836624145508,21.54482558745048,20.618690619998638,21.154873043558087,64288400
2020-06-15,20.80741310119629,21.194953265935837,20.039377783624488,20.11688501019942,44367400
2020-06-16,20.68058204650879,21.645909983347934,20.58193440522993,21.497940537362155,31623300
2020-06-17,20.983566284179688,21.371106417860197,20.694672436754978,20.807411433605846,24727700
2020-06-18,20.708765029907227,21.032890673016514,20.483287022851165,20.56079559175979,21871200
2020-06-19,20.92719841003418,21.138583709547675,20.67353497545402,21.0540287833693,34489600
2020-06-22,20.899015426635742,21.476803233787845,20.80036912120639,21.385203285025607,18600700
2020-06-23,21.51203155517578,21.857294912570126,21.427476632733033,21.51203155517578,17131500
2020-06-24,20.462148666381836,21.279507088641232,20.271901099833126,21.187905811137828,32746800
2020-06-25,20.899015426635742,20.976524006018867,20.335320332817865,20.77218369453794,23941700
2020-06-26,19.870269775390625,20.405779394863938,19.785714846868263,20.32122581029657,28954300
2020-06-29,20.398733139038086,20.405778150693326,19.891406286746374,20.285994137185465,20036500
2020-06-30,20.264856338500977,20.476241644214106,19.968916104129594,20.17325505379162,38380100
2020-07-01,20.92719841003418,21.018798348102038,20.455103320096082,20.469194687830015,25900800
2020-07-02,20.758087158203125,21.455661556269302,20.73694943604982,21.18085907268252,23777900
2020-07-06,21.42043113708496,21.702278649950234,21.216092194240748,21.50498606292202,19433500
2020-07-07,20.948335647583008,21.603631942408025,20.94128929190205,21.441569793610743,20539400
2020-07-08,21.624771118164062,21.631817473880446,21.2372296174926,21.490893047462652,19622700
2020-07-09,21.46270751953125,21.977080732669748,21.27950764762184,21.92775758685145,23832600
2020-07-10,21.69523048400879,21.71636820442881,21.22313546461013,21.321781743782914,14061900
2020-07-13,21.138582229614258,21.8220625712147,21.082212730760148,21.6952322067591,27049900
2020-07-14,21.681140899658203,21.751603113776163,20.863782441381733,20.948336023159325,33143900
2020-07-15,21.86433982849121,22.06163239460915,21.603630066750615,21.998216542941293,24876100
2020-07-16,21.779787063598633,21.91366513523154,21.61067855709362,21.737510272961117,27120100
2020-07-17,22.08277130126953,22.174371228601654,21.91366281268767,22.03344816009417,17078600
2020-07-20,22.561912536621094,22.604190666443568,22.068678440330544,22.089817505241783,23424200
2020-07-21,23.034008026123047,23.365180015867892,22.90717631464246,23.069241147686384,27580400
2020-07-22,23.60474967956543,23.75271910708528,23.301763125362115,23.42154981995652,35150900
2020-07-23,22.67465591430664,23.52019985894673,22.618285063639256,23.393368132855212,30919600
2020-07-24,22.75216293334961,22.984685956668443,22.237789707842776,22.5125922102245,20949900
2020-07-27,23.44973373413086,23.46382644525832,22.801485149726574,22.98468501856393,23522000
2020-07-28,23.315858840942383,23.562474585261576,23.11151854541504,23.125611257649,15288100
2020-07-29,23.59065818786621,23.766813045321523,23.421551029938605,23.639981332920915,22280300
2020-07-30,23.52724266052246,23.618843940294347,23.10447207188428,23.49905723783729,20272300
2020-07-31,22.928316116333008,23.379272106107347,22.76625397550221,23.358134384058463,29785600
2020-08-03,22.456220626831055,22.611236409333262,22.230741292343975,22.512590124464115,23757800
2020-08-04,22.202558517456055,22.392806087106756,21.71637073188923,22.026403659028716,27371900
2020-08-05,22.484405517578125,22.836715226526646,22.223697085570958,22.681698094458174,20677400
2020-08-06,22.576005935668945,22.66760452121588,22.25188031691036,22.343480246412124,18353500
2020-08-07,22.019357681274414,22.32234425800154,21.779786962185753,22.06163447171508,29174100
2020-08-10,21.962989807128906,22.37166906222393,21.631819126882,22.237790981292186,19727000
2020-08-11,21.836156845092773,22.357575082808555,21.80092640977,22.174373862429235,26667300
2020-08-12,21.71636962890625,21.984125752731114,21.265413644302072,21.92775625465559,36319300
2020-08-13,21.66704559326172,22.287110046541784,21.568399311683134,22.103910193311492,33080000
2020-08-14,21.645912170410156,21.88548292579244,21.497942709473822,21.660004884010323,21262800
2020-08-17,21.03289031982422,21.6811402512022,20.74399646014049,21.582492616805503,28300400
2020-08-18,21.63181495666504,21.765691667832773,21.342921125685525,21.610675891975767,25771300
2020-08-19,21.03289031982422,21.65295482881603,21.01175125303459,21.603631683595133,27592600
2020-08-20,21.08221435546875,21.194953361865245,20.264855887116692,20.391687605301488,41305100
2020-08-21,20.891965866088867,20.899012221675388,20.61011836240255,20.849689076524648,23898300
2020-08-24,21.08926010131836,21.124490535815045,20.90605888523474,21.06812103424739,13330000
2020-08-25,21.265411376953125,21.32178086901845,20.92014807005867,21.13857968381747,15354300
2020-08-26,20.659440994262695,21.34292268566996,20.356454431344613,21.3076909086127,27605600
2020-08-27,20.800363540649414,21.011748808129507,20.511469714581068,21.011748808129507,26318400
2020-08-28,21.765695571899414,21.765695571899414,21.180861450143503,21.20904687478476,28761300
2020-08-31,21.011751174926758,21.38519995642586,20.99765846378606,21.38519995642586,28129100
2020-09-01,21.885478973388672,22.05458747418514,21.512031538112886,21.561354682850826,22085600
2020-09-02,21.920711517333984,21.94184924070067,21.610678583058164,21.913665161560107,20098000
2020-09-03,21.91366195678711,22.484403251453312,21.645905852357707,22.118000868526103,35693500
2020-09-04,21.977079391479492,22.22369644947566,21.42042942217514,22.033448889539628,29223000
2020-09-08,21.371105194091797,21.7304612299593,21.138580858407508,21.32178205378828,24178600
2020-09-09,21.998220443725586,22.09686808823183,21.807974198941853,21.977082718724642,22228300
2020-09-10,21.29360008239746,22.153236703309265,21.286553726362364,21.991173202412043,28767800
2020-09-11,21.201997756958008,21.66704645132369,21.08221240574534,21.540214744868532,34083400
2020-09-14,21.89252471923828,21.96298692859659,21.385199230977214,21.540215016401604,21087600
2020-09-15,21.78683090209961,21.998216174818552,21.645906490983794,21.92070895826416,16270100
2020-09-16,21.82910919189453,22.146188466774728,21.744555614563065,21.857294613641606,16490500
2020-09-17,22.005264282226562,22.04754241530113,21.42747656975643,21.455661991806142,15258100
2020-09-18,20.99765968322754,21.822064517467187,20.990614671202955,21.75864865760606,34522100
2020-09-21,20.68058204650879,20.779228343832642,20.13802472331759,20.469195395729813,25948100
2020-09-22,20.476242065429688,20.87082994867857,20.293040836197353,20.765135949692784,19961000
2020-09-23,19.771621704101562,20.38464122665899,19.72229855685251,20.314179011751072,26917100
2020-09-24,20.300085067749023,20.581932566317388,19.687066926357197,19.88435950337761,39303800
2020-09-25,20.16620635986328,20.19439043496701,19.74343448166933,19.849127115229127,27633000
2020-09-28,19.348848342895508,20.504425088551383,19.207925267345676,20.448055589540477,36932200
2020-09-29,19.14451026916504,19.658882138638198,19.109279834690685,19.250202916543028,27348000
2020-09-30,19.48977279663086,19.65183493857749,19.28543386634051,19.28543386634051,29440500
2020-10-01,19.49681854248047,19.54614168466528,19.09518570588434,19.362940482296818,24408400
2020-10-02,19.13746452331543,19.74343769205979,19.12337181149464,19.377035248449015,24470600
2020-10-05,19.997098922729492,20.04642341197526,19.25724905545687,19.355895346038576,22328100
2020-10-06,19.70820426940918,20.497378594164434,19.59546527215198,20.229622467712442,38111800
2020-10-07,19.66592788696289,19.97596080779089,19.475680321185145,19.870268163677107,28017800
2020-10-08,20.236669540405273,20.307131752177554,19.62365138908272,19.672974534136845,20823800
2020-10-09,20.405776977539062,20.68057945471663,20.243714839687442,20.34236246860329,24036600
2020-10-12,20.659440994262695,20.701717782776537,20.419870286092813,20.574887417235015,9801900
2020-10-13,20.469196319580078,20.64535119786891,20.039379330444778,20.27190371602783,19420200
2020-10-14,20.532609939575195,20.758087944112933,20.455102715487172,20.5960257963458,18072400
2020-10-15,20.377593994140625,20.567841563021176,20.130976924549717,20.180300069676917,16098100
2020-10-16,20.19438934326172,20.39872958852485,20.130973497763136,20.33531374302627,21329000
2020-10-19,20.349409103393555,20.71581153955983,20.293039601210662,20.356455459160784,19925200
2020-10-20,20.701719284057617,20.976521789213344,20.581933921285884,20.610119344975693,24956700
2020-10-21,20.659440994262695,21.075166555854267,20.5960251395145,20.64534828343979,25783100
2020-10-22,21.02584457397461,21.1385835788789,20.72285799431122,20.77218114096248,17518600
2020-10-23,20.779226303100586,21.096305576151128,20.758087236912257,21.046982432333238,21115400
2020-10-26,20.828548431396484,20.962426489485416,20.469192387445013,20.842641141501595,15308200
2020-10-27,20.236669540405273,20.758087757192296,20.222578173214742,20.751042745574484,19621800
2020-10-28,19.14451026916504,19.722297995855975,19.12337120210747,19.658882138638198,27276500
2020-10-29,19.39112663269043,19.468633854488452,18.714691295108036,18.883799793514914,27450000
2020-10-30,18.92607879638672,19.24315674149717,18.78515436925656,19.151556804631024,26105900
2020-11-02,19.14451026916504,19.28543469497231,18.968355408883415,19.172694347953538,16797000
2020-11-03,19.39112663269043,19.644788708323308,19.14450956853065,19.609558275138287,17717000
2020-11-04,20.00414276123047,20.180297597363754,19.532047746635072,19.658879443683798,24350900
2020-11-05,21.054027557373047,21.11744341232532,20.588978850359627,20.7228569156983,36418100
2020-11-06,21.67409324645996,21.73750910097462,20.934242058440596,21.075166478240913,29220300
2020-11-09,22.139141082763672,22.893084952011495,22.00526302359474,22.801483679544134,40938900
2020-11-10,22.364620208740234,22.787392129138297,22.32234341988689,22.357573853272196,29916600
2020-11-11,22.385759353637695,22.56191420909165,22.23778857619983,22.413943431653784,25120700
2020-11-12,21.65999984741211,22.230741175953042,21.476798645075117,22.223696164746276,21657500
2020-11-13,22.068683624267578,22.11800677669169,21.59658848199305,21.66705070429397,21180600
2020-11-16,22.6182804107666,22.6182804107666,22.24483300960348,22.47735734495298,25744000
2020-11-17,23.24539566040039,23.35108695979937,22.597144401532347,22.61828212383019,40057100
2020-11-18,22.808530807495117,23.351088105678677,22.766255360824896,23.167888231651315,34950200
2020-11-19,23.18902587890625,23.238349025132944,22.83671615562423,22.92126973659715,20625400
2020-11-20,22.667606353759766,22.991733342676962,22.597145484118133,22.893087050014724,33855900
2020-11-23,22.794437408447266,22.956502242161232,22.58305211774226,22.93536183155387,21252200
2020-11-24,23.562471389770508,23.61179453194525,23.153793542049844,23.22425440575386,20478800
2020-11-25,23.858415603637695,23.992292334837682,23.56952172943039,23.58361444133196,20509100
2020-11-27,23.97819709777832,24.161399645295614,23.780904527753243,23.7949972381707,11370800
2020-11-30,23.428598403930664,24.013433879849682,23.308814378979587,23.90069217931679,26559700
2020-12-01,24.58417320251465,24.654636763190087,24.048663580931336,24.069801305178967,38587800
2020-12-02,24.57712745666504,24.71805188589869,24.238910439250237,24.31641632181432,26898600
2020-12-03,24.992849349975586,25.41561988727038,24.830787221082264,24.957616231943085,39675500
2020-12-04,25.47199058532715,25.54949645600648,25.119680910221156,25.15491134014985,31452300
2020-12-07,25.486083984375,25.986365832133856,25.15491467366743,25.66928654493736,37473900
2020-12-08,25.54245948791504,25.880676559964396,25.281750998860186,25.584737629887595,21715600
2020-12-09,25.11968231201172,25.61996143348176,24.880111612054147,25.584731001587045,26470900
2020-12-10,26.345718383789062,26.3879965145505,25.260603885432225,25.29583700502158,36414100
2020-12-11,26.1695613861084,26.303440778558716,25.789066304264473,25.958176125498248,33727500
2020-12-14,25.719493865966797,26.244817323615315,25.62720676367023,26.159627979325712,24447900
2020-12-15,26.280309677124023,26.32290434626617,25.84017559479176,26.003451097785437,19848500
2020-12-16,26.628156661987305,26.699147777219746,25.861471573716006,26.18092482217661,22087400
2020-12-17,26.897912979125977,27.132179558108454,26.670746864494678,26.961803618118132,30095800
2020-12-18,26.76303482055664,27.046991119120456,26.57136289730833,26.826925461639412,39979200
2020-12-21,25.996347427368164,26.36549305698873,25.534917421367826,25.889864829691387,31897100
2020-12-22,25.982149124145508,26.223513469365823,25.754983000177425,25.967953610927086,27447600
2020-12-23,26.024749755859375,26.30870882995346,26.00345377311437,26.15253106839827,14534600
2020-12-24,26.237716674804688,26.259015364745895,25.925363872021652,26.11703583328658,5832700
2020-12-28,26.13123321533203,26.209319382486246,25.747889305152867,26.14543143882395,22646900
2020-12-29,26.429384231567383,26.606857939306646,26.216416323887035,26.507473096258078,18188500
2020-12-30,26.372594833374023,26.684947593342383,26.35129614635226,26.386790347343265,21775300
2020-12-31,26.31580352783203,26.415188379796817,26.13123204675945,26.40809062238538,7458700
2021-01-04,25.960857391357422,26.897918482960794,25.804679640078778,26.74884119748622,23196000
2021-01-05,26.109933853149414,26.28740758017307,25.392941187508875,25.40003894505479,26691000
2021-01-06,26.003448486328125,26.64235221109204,25.662699291513928,25.84017299973177,41032700
2021-01-07,26.37969398498535,26.41518818785284,25.960855891867137,26.273208668348786,26476700
2021-01-08,26.76303482055664,26.96890496493821,26.273205669577475,26.798529019372896,39274000
2021-01-11,25.847270965576172,26.315801450739364,25.77628256492844,26.131229984234913,26048800
2021-01-12,27.02570152282715,27.046997505538616,26.010551490386078,26.053146163843433,39750100
2021-01-13,26.49327850341797,26.763039334379854,26.237715895983992,26.692048216740286,29166900
2021-01-14,27.409042358398438,27.55811963657887,26.72044344294486,26.812730537642604,33748700
2021-01-15,26.18802261352539,26.819828645722758,26.173824390460556,26.585564735238346,34510800
2021-01-19,26.038942337036133,26.41518572683958,25.80467574547515,26.344197327718348,24243000
2021-01-20,26.024749755859375,26.41519145171292,25.84727601155918,26.35840126171476,22458100
2021-01-21,25.54201889038086,26.038945875866006,25.243864323910294,26.01764989484217,30223500
2021-01-22,24.87471580505371,25.101881936859634,24.576558564537248,24.945704205730348,40010300
2021-01-25,24.505573272705078,24.80372784301235,24.186120013065686,24.796630085257803,23439000
2021-01-26,25.123180389404297,25.62720512472927,25.04509151615003,25.400038970553673,33821200
2021-01-27,24.704341888427734,25.31485193348991,24.505572183722514,25.009596910958823,32564900
2021-01-28,25.19416618347168,25.343243432904192,24.796624143618057,24.93150317290934,26868100
2021-01-29,24.271305084228516,24.754033821497217,24.15772201122612,24.60495654593796,35437400
2021-02-01,24.789527893066406,24.9315074105777,24.306801866382493,24.71144173106755,24402400
2021-02-02,25.32904815673828,25.683995577423477,25.10897978102125,25.598808954708524,29478000
2021-02-03,25.5775146484375,25.868571474924718,25.31485427039645,25.662703993775985,25471900
2021-02-04,25.187070846557617,25.62010717089799,25.13737841996454,25.55621652127344,19317200
2021-02-05,25.719493865966797,26.02474891291869,25.556218351463237,25.66980143581503,26797500
2021-02-08,25.747888565063477,26.15962620235739,25.49232596562318,25.62010726534333,22781400
2021-02-09,25.563316345214844,25.754988309582536,25.08059026329377,25.179975124513827,25397700
2021-02-10,25.343250274658203,25.542019994228795,25.108983641134863,25.38584223854657,20744100
2021-02-11,25.527816772460938,25.89696239941727,25.32194662719098,25.74078467431126,25585600
2021-02-12,25.5775146484375,25.762088855303173,25.215469408869257,25.2580640815385,17926300
2021-02-16,25.719493865966797,26.10993554917395,25.499425455270167,25.79048498620813,21403400
2021-02-17,25.634305953979492,25.776285479361984,25.30065447553576,25.58461352630075,21850200
2021-02-18,25.2580623626709,25.634305800858016,25.04509172185219,25.549119169351048,22001100
2021-02-19,25.32904815673828,25.63430315517026,25.13027846772542,25.250959290902113,28313400
2021-02-22,23.760181427001953,24.250007897185846,23.405234003033755,23.43362773884542,51685800
2021-02-23,24.406185150146484,24.51266775042169,23.774379181198388,24.044137268322686,30591100
2021-02-24,24.65464973449707,24.690143938152925,24.299702281870218,24.391989377802762,24699300
2021-02-25,23.44072914123535,24.711441619786346,23.312947846854023,24.626252284842764,44217600
2021-02-26,22.645645141601562,23.788574914097996,22.581754497633924,23.788574914097996,44773900
2021-03-01,22.60305404663086,23.2916529760209,22.595954935047583,22.99349570559156,33791800
2021-03-02,22.794723510742188,23.043185618967748,21.86476030503503,22.12742198889526,62911400
2021-03-03,22.851516723632812,23.433630347089192,21.63049793672473,22.27650221192799,81996800
2021-03-04,22.943803787231445,23.838272910317297,22.73793360880312,23.4975209628332,55539300
2021-03-05,23.41943359375,23.533016667737044,22.936704852296536,23.36264070273943,35667700
2021-03-08,22.035137176513672,23.22066029674105,21.97834428767131,23.028988358949068,51646900
2021-03-09,22.191312789916992,22.617249963358287,21.744078283897696,21.9854426370472,48254400
2021-03-10,22.95090103149414,23.09287783031072,22.198411540810547,22.588853153623845,48701200
2021-03-11,23.90216064453125,23.98734998467307,23.291653288386804,23.497520756977345,38483700
2021-03-12,23.632404327392578,23.68919451711787,23.39103992798265,23.533019464347504,21540800
2021-03-15,23.45492935180664,23.561411967460707,23.19226627551788,23.320047580730176,22059900
2021-03-16,23.355541229248047,23.731784626427906,23.22065947702591,23.66789398275266,23241400
2021-03-17,24.029943466186523,24.157724776444994,23.128379244301435,23.19226719139629,38953400
2021-03-18,23.73178482055664,24.313898375233382,23.646598197637434,23.930554510046086,35578300
2021-03-19,24.313899993896484,24.50557193925042,23.78857658351525,23.973150771500862,38642800
2021-03-22,23.94475555419922,24.100933304654433,23.55431388609543,23.91635910720114,26309800
2021-03-23,23.575611114501953,24.242914114086723,23.462028028535197,23.831173734935746,32195100
2021-03-24,22.808923721313477,23.845369617481563,22.808923721313477,23.61110300241165,33166200
2021-03-25,23.02189064025879,23.192263891002057,22.65984409738686,22.78052627834417,42100800
2021-03-26,23.007692337036133,23.3484415453572,22.645645795438625,23.192263809363965,32707100
2021-03-29,22.979297637939453,23.142573143408576,22.617252422861696,22.77343017071659,29926900
2021-03-30,23.27745246887207,23.41943197857244,22.901206361961002,22.98639569260157,40593900
2021-03-31,23.74598503112793,23.83827212670597,23.241960300262104,23.29875048428649,35775400
2021-04-01,23.156768798828125,23.703388147671706,23.128375063485596,23.625299282403496,37703000
2021-04-05,23.83827018737793,23.90925858864179,23.66079647618435,23.78857505685252,22707800
2021-04-06,24.100929260253906,24.356491824281964,23.895059116116443,23.944751536007033,25221400
2021-04-07,23.93765640258789,24.43458065594746,23.866665289226468,24.29260384529277,28119600
2021-04-08,24.37778663635254,24.60495274728614,24.058333446591643,24.25000536044818,25700400
2021-04-09,23.82406997680664,24.129324951221186,23.767277094109193,24.015741893859985,28035400
2021-04-12,23.79567527770996,24.143522231582264,23.646598011764688,24.093829809600507,19094600
2021-04-13,23.88796615600586,24.228715407117228,23.59690933476275,23.63240354066375,22564200
2021-04-14,24.37778663635254,24.51266566845885,23.96604636776435,23.973146831999955,28428100
2021-04-15,24.65464973449707,24.86761766446635,24.533968900460334,24.817925237741324,36858300
2021-04-16,24.888912200927734,25.030888991865492,24.377787087843952,24.491370145414383,34102700
2021-04-19,25.037994384765625,25.321950730569426,24.732739349701713,24.761135796692365,39498000
2021-04-20,24.860519409179688,25.215466854699613,24.746936334934674,25.1018837804546,28893500
2021-04-21,24.917308807373047,24.988299919061223,24.505571191717678,24.739835090203623,16611800
2021-04-22,25.130277633666992,25.279354895478853,24.8818128226134,25.250958452838358,32128800
2021-04-23,25.22966957092285,25.45683575987148,24.995402915300122,25.293560230816816,25109700
2021-04-26,25.414236068725586,25.5278191407856,25.194170389878465,25.49232493852323,26787400
2021-04-27,25.158674240112305,25.584612804238727,25.080588075988214,25.364544410705037,21147100
2021-04-28,26.003448486328125,26.07443688640171,25.48522558329608,25.527817540126684,30203300
2021-04-29,25.939556121826172,26.060236935550257,25.641398903626833,26.060236935550257,24620100
2021-04-30,25.24386215209961,25.71949040760688,25.18706926354317,25.641401539858766,36290100
2021-05-03,25.343250274658203,25.591712424121443,25.15157831305756,25.314853826709736,23997300
2021-05-04,25.002498626708984,25.279357197581792,24.91021153374003,25.052191051838253,29875300
2021-05-05,25.719493865966797,25.73369209001506,25.30775620070441,25.371646854904444,27266700
2021-05-06,26.273208618164062,26.280309083544456,25.925361639479352,25.98215182235204,31412400
2021-05-07,26.983104705810547,26.990205171506584,26.507476409475924,26.59266304158892,44490500
2021-05-10,26.90501594543457,27.224466462068083,26.834024835489608,27.181874504135052,26093800
2021-05-11,27.196073532104492,27.21027175451426,26.415187547771325,26.443583992590863,30959900
2021-05-12,26.053144454956055,26.961809098169482,26.010549784292582,26.819829570658822,37873400
2021-05-13,26.251911163330078,26.628154566331848,25.953756626921262,26.244813406382505,38010100
2021-05-14,26.61396026611328,26.755937075810753,26.365495433074592,26.6565522258089,24850600
2021-05-17,26.90501594543457,26.96890659036806,26.38679032095516,26.400988542944155,24450300
2021-05-18,26.976003646850586,27.16767557667385,26.777233960234106,26.926311225196464,20415500
2021-05-19,26.621057510375977,26.961806721544708,26.372595390159404,26.642353489813395,33335000
2021-05-20,26.755935668945312,26.777234355707265,26.535870000665167,26.71334371148924,29483600
2021-05-21,26.280309677124023,26.677851798348286,26.145430620225113,26.63525712920614,34158400
2021-05-24,26.74884033203125,26.819828739569676,26.429387082039998,26.464881285809213,22520700
2021-05-25,26.37969398498535,26.99730178058879,26.301605113856414,26.976005800475114,33897200
2021-05-26,26.770137786865234,26.905019559863753,26.464882743178705,26.47908096707509,22506700
2021-05-27,27.11798667907715,27.188975088369922,26.798533421191202,26.94051294781098,23589400
2021-05-28,27.622007369995117,27.678800255517388,27.196071560713406,27.21736753876734,30911600
2021-06-01,28.63006591796875,28.67975835005567,28.388701515817516,28.537778812078276,42652300
2021-06-02,29.26896858215332,29.33995970226162,28.480984751174393,28.49518297519605,49623000
2021-06-03,28.992111206054688,29.077297845741576,28.786241011113134,28.9850134477618,25464600
2021-06-04,29.581321716308594,29.62391638884843,29.162486289154835,29.396750218038026,31203200
2021-06-07,29.70909881591797,29.851078329563627,29.247668781612063,29.396746052324712,26655600
2021-06-08,29.560022354125977,29.82268270133615,29.32575845202881,29.53162590901297,24620600
2021-06-09,29.38254737854004,29.67360415842473,29.339955420724777,29.51742913304554,33848800
2021-06-10,29.47336769104004,29.667983071015623,29.163424983999704,29.5310327293826,38490000
2021-06-11,29.04810333251953,29.386878624923,28.795825614530294,29.37246236252063,25434000
2021-06-14,29.437334060668945,29.754483583496437,29.271551168080425,29.451750323018498,25121300
2021-06-15,29.545452117919922,29.581491395890506,29.084140011186225,29.394082751050423,13826700
2021-06-16,29.199464797973633,29.78331094869414,28.86789907023526,29.48778449577595,40846200
2021-06-17,29.026472091674805,29.58148566365864,28.93997729138204,29.451742088409425,27397200
2021-06-18,28.925567626953125,29.394083755827285,28.702119696504344,29.32200519742226,39888100
2021-06-21,29.43012046813965,29.487782754522907,28.939978660590825,29.11296826936085,18515700
2021-06-22,29.68960952758789,29.70402578884485,29.019268502053055,29.192260887515882,24400700
2021-06-23,29.617525100708008,30.114873642205158,29.494988279121085,29.761684935084325,21887600
2021-06-24,30.244625091552734,30.287873878010323,29.84818750603115,29.956308097364698,19611300
2021-06-25,29.581485748291016,30.309488922943196,29.3147890930601,30.27344965185311,33494400
2021-06-28,29.675193786621094,29.79052387869883,29.29317248028616,29.689610048130813,21004000
2021-06-29,29.552658081054688,29.631946140235833,29.185053056220966,29.55986483660725,17266300
2021-06-30,29.221094131469727,29.336421474752033,28.896735119231757,29.10576678818742,26360000
2021-07-01,28.60841178894043,29.37966381571607,28.435422170579383,29.365250305536325,37598500
2021-07-02,29.026472091674805,29.134589904635735,28.50749779067795,29.019262587705335,28071600
2021-07-06,27.628129959106445,28.276845131023787,27.613713699781126,28.21197333887002,30584800
2021-07-07,27.923660278320312,28.089443159149308,27.40468586903253,27.86599523301247,29100500
2021-07-08,27.483972549438477,27.707417714718265,26.972204921739,27.368645214242935,32604300
2021-07-09,27.837162017822266,28.002944894526898,27.462347481508072,27.656962880149326,13848300
2021-07-12,28.392175674438477,28.435424457316948,27.72904416802567,27.808332228492556,20737900
2021-07-13,28.42100715637207,28.586790026908922,28.060608894434427,28.204768749133592,23045600
2021-07-14,29.03368377685547,29.293170971422974,28.846277886123712,29.18505314010024,25963600
2021-07-15,28.702117919921875,29.22109230710136,28.435423970786008,28.961605113511617,23964000
2021-07-16,28.320098876953125,28.9471911446981,28.25522707341945,28.831863799484992,20744300
2021-07-19,27.267732620239258,27.75787170529339,27.06590773267771,27.620921361636245,22432700
2021-07-20,27.512800216674805,27.714625100045616,26.849668777425947,26.964996103800544,20674500
2021-07-21,27.916446685791016,27.98852798187289,27.318187051223088,27.52721593580978,17995000
2021-07-22,27.865991592407227,28.01735819213369,27.61371392619646,27.90924037073779,14172800
2021-07-23,27.64975929260254,28.038990134483363,27.39027206468199,28.03178062836282,20474700
2021-07-26,28.082233428955078,28.21197703023879,27.678589113513034,27.678589113513034,16217100
2021-07-27,27.82274627685547,27.995738662087764,27.52721979553334,27.82274627685547,22445800
